Folder	ConsManifesto2017	ConsManifesto2017_Rel_Freq	GreenManifesto2017	GreenManifesto2017_Rel_Freq	LabourManifesto2017	LabourManifesto2017_Rel_Freq	LibdemManifesto2017	LibdemManifesto2017_Rel_Freq	PlaidCymruManifesto2017	PlaidCymruManifesto2017_Rel_Freq	SNPManifesto2017	SNPManifesto2017_Rel_Freq	UKIPManifesto2017	UKIPManifesto2017_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
always	14 	0.05	2 	0.07	8 	0.03	2 	0.01	1 	0.02	14 	0.07	11 	0.05	52	0.04	7	13.11	0.19	0.19	
am	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.01	3 	0.01	6	0.00	3	8.76	0.49	0.50	
amazing	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
ambassador	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	2	6.23	0.62	0.64	
ambassador-level	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
ambassadors	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ambition	11 	0.04	0	0.00	3 	0.01	3 	0.01	1 	0.02	3 	0.02	1 	0.00	22	0.02	6	10.22	0.27	0.28	
ambitions	5 	0.02	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	6	0.00	2	12.63	0.60	0.62	
ambitious	6 	0.02	0	0.00	2 	0.01	4 	0.02	2 	0.03	0	0.00	0	0.00	14	0.01	4	15.08	0.41	0.42	
ambitiously	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
ambulance	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ambulance-response	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ambulances	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
amend	3 	0.01	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	4 	0.02	10	0.01	3	10.39	0.39	0.40	
amended	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
amending	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
amendment	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
amendments	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
amenities	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
american	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	5.75	0.58	0.59	
amid	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
amnesty	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
amnesty_international	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
among	1 	0.00	0	0.00	5 	0.02	2 	0.01	0	0.00	0	0.00	4 	0.02	12	0.01	4	10.59	0.38	0.39	
amongst	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	5.87	0.77	0.79	
amongst_themselves	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
amount	3 	0.01	0	0.00	1 	0.00	4 	0.02	0	0.00	3 	0.02	4 	0.02	15	0.01	5	5.18	0.22	0.23	
amount_to	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
amounting_to	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
amounts	1 	0.00	0	0.00	0	0.00	1 	0.00	1 	0.02	1 	0.01	1 	0.00	5	0.00	5	3.49	0.24	0.25	
amplify	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
an	65 	0.23	14 	0.48	59 	0.25	70 	0.34	27 	0.44	71 	0.36	71 	0.30	377	0.30	7	17.02	0.09	0.09	
analysed	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
analysis	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.56	0.68	0.70	
anchester	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
anchor	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
ancient	2 	0.01	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	5	0.00	3	5.57	0.42	0.43	
ancillary	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
and	1244 	4.32	164 	5.57	959 	4.13	1018 	4.98	209 	3.37	671 	3.44	801 	3.36	5066	4.05	7	117.30	0.06	0.07	
and&bull;	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
and/or	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	3 	0.01	4	0.00	2	9.07	0.65	0.66	
and_other	13 	0.05	3 	0.10	8 	0.03	16 	0.08	0	0.00	3 	0.02	4 	0.02	47	0.04	6	20.95	0.26	0.27	
andate	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
anger	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
angry	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
animal	1 	0.00	1 	0.03	3 	0.01	3 	0.01	1 	0.02	2 	0.01	5 	0.02	16	0.01	7	4.73	0.20	0.20	
animal_cruelty	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	4	0.00	3	5.30	0.46	0.47	
animal_husbandry	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
animal_testing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
animals	1 	0.00	0	0.00	5 	0.02	1 	0.00	0	0.00	0	0.00	4 	0.02	11	0.01	4	11.08	0.44	0.45	
animalwelfare	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
anniversary	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
announced	4 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	6	0.00	3	8.36	0.45	0.46	
annual	8 	0.03	0	0.00	2 	0.01	6 	0.03	0	0.00	3 	0.02	6 	0.03	25	0.02	5	7.66	0.22	0.22	
annual_report	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
annually	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	1 	0.01	2 	0.01	7	0.01	3	10.43	0.48	0.49	
anomaly	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
anonymised	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
another	4 	0.01	0	0.00	3 	0.01	3 	0.01	0	0.00	1 	0.01	4 	0.02	15	0.01	5	3.80	0.16	0.17	
answer	0	0.00	0	0.00	0	0.00	2 	0.01	55 	0.89	0	0.00	2 	0.01	59	0.05	3	309.38	0.88	0.90	
answers	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	5	0.00	2	9.50	0.61	0.63	
anti&bull;prosecute	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anti-bot	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
anti-corruption	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	1	10.86	0.84	0.86	
anti-dumping	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anti-equality	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anti-islamist	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anti-microbial	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anti-science	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
anti-semitic	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
anti-semitism	0	0.00	0	0.00	3 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	9.22	0.65	0.67	
anti-shipping	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anti-slavery	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
anti-social	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
anti-submarine	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
anti-tax	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
anti-western	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
antibiotic	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
antibiotics	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anticipate	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.48	0.58	0.59	
antidumping	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
antimicrobial	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
antiquated	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
antisocial	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anxiety	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.71	0.46	0.47	
anxious	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	7.24	0.84	0.86	
any	10 	0.03	2 	0.07	16 	0.07	22 	0.11	11 	0.18	33 	0.17	33 	0.14	127	0.10	7	33.24	0.22	0.22	
any_other	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
anybody	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
anymore	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
anyone	0	0.00	1 	0.03	2 	0.01	1 	0.00	0	0.00	0	0.00	6 	0.03	10	0.01	4	15.96	0.50	0.51	
anything	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.02	0	0.00	2 	0.01	4	0.00	3	7.94	0.60	0.61	
anywhere	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	1 	0.00	6	0.00	3	8.18	0.45	0.46	
apache	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
apart	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	3.33	0.42	0.43	
apd	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
apologies	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
apostasy	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
app	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
appalling	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	3	0.00	2	6.92	0.65	0.67	
apparent	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
appeal	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
appeal_against	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
appealing_against	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
appeals	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	4	0.00	3	5.30	0.46	0.47	
appear	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
appears	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
appease	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
appetite	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.71	0.46	0.47	
applicant	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
applicants	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
application	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	1 	0.00	4	0.00	4	2.49	0.26	0.27	
applications	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.42	0.58	0.60	
applied	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
applies	1 	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	7.15	0.56	0.57	
apply	4 	0.01	1 	0.03	1 	0.00	5 	0.02	0	0.00	2 	0.01	5 	0.02	18	0.01	6	6.71	0.23	0.24	
applying	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.71	0.46	0.47	
appoint	0	0.00	0	0.00	4 	0.02	1 	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	12.08	0.65	0.67	
appointed	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	3.87	0.61	0.63	
appointees	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
appointing	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
appointment	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	1 	0.00	2	0.00	2	6.55	0.76	0.78	
appointments	3 	0.01	0	0.00	1 	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	8	0.01	3	11.07	0.48	0.49	
appraisal	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
appreciate	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
apprentices	2 	0.01	0	0.00	2 	0.01	3 	0.01	0	0.00	1 	0.01	0	0.00	8	0.01	4	6.04	0.30	0.30	
apprenticeship	3 	0.01	0	0.00	4 	0.02	2 	0.01	0	0.00	0	0.00	0	0.00	9	0.01	3	10.42	0.42	0.43	
apprenticeships	5 	0.02	1 	0.03	8 	0.03	6 	0.03	0	0.00	1 	0.01	0	0.00	21	0.02	5	17.53	0.35	0.36	
approach	9 	0.03	0	0.00	5 	0.02	9 	0.04	0	0.00	9 	0.05	10 	0.04	42	0.03	5	9.23	0.16	0.16	
approaches	0	0.00	2 	0.07	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	14.54	0.79	0.81	
approaching	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
appropriate	7 	0.02	0	0.00	5 	0.02	5 	0.02	0	0.00	9 	0.05	2 	0.01	28	0.02	5	10.67	0.20	0.20	
appropriately	2 	0.01	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	9.55	0.75	0.76	
appropriateness	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
approval	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
approvals	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
approve	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
approved	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	4	0.00	3	4.87	0.42	0.43	
approximately	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
apps	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
arbitration	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
arc	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
architects	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
arduous	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
are	169 	0.59	11 	0.37	145 	0.62	123 	0.60	116 	1.87	113 	0.58	159 	0.67	836	0.67	7	101.73	0.09	0.09	
are_prepared_to	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
are_up	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
area	5 	0.02	0	0.00	3 	0.01	7 	0.03	0	0.00	0	0.00	1 	0.00	16	0.01	4	14.64	0.36	0.37	
areas	13 	0.05	4 	0.14	13 	0.06	30 	0.15	4 	0.06	9 	0.05	11 	0.05	84	0.07	7	21.99	0.22	0.22	
arena	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
arguably	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
argue	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	6 	0.03	0	0.00	6	0.00	1	22.27	0.84	0.86	
argued	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
argument	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
arguments	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
arising	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.85	0.58	0.60	
arithmetic	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
arket	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
arkets	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
arm	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
arm's-length	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
armed	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	5	0.00	3	6.26	0.45	0.46	
armed_forces	14 	0.05	0	0.00	5 	0.02	5 	0.02	0	0.00	1 	0.01	17 	0.07	42	0.03	5	24.55	0.32	0.32	
armoured	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
arms	0	0.00	1 	0.03	4 	0.02	6 	0.03	1 	0.02	3 	0.02	2 	0.01	17	0.01	6	12.08	0.30	0.31	
arms_firms	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
army	2 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	5 	0.02	9	0.01	3	11.27	0.40	0.41	
around	36 	0.13	1 	0.03	11 	0.05	9 	0.04	3 	0.05	11 	0.06	15 	0.06	86	0.07	7	16.10	0.19	0.19	
arrangement	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
arrangements	1 	0.00	1 	0.03	11 	0.05	2 	0.01	0	0.00	3 	0.02	3 	0.01	21	0.02	6	16.62	0.36	0.37	
arrest	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
arrest'	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
arrest_warrant	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	5	0.00	3	6.69	0.46	0.47	
arrested	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
arrive	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
arriving	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
arrogance	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
arrogant	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
art_collection	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
article	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	8 	0.03	11	0.01	3	19.05	0.54	0.55	
artificial	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
artificial_intelligence	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.36	0.61	0.62	
artificially	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
artillery	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
artists	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
arts	5 	0.02	0	0.00	4 	0.02	5 	0.02	0	0.00	0	0.00	1 	0.00	15	0.01	4	11.60	0.35	0.36	
arts_council	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.73	0.81	0.83	
as	138 	0.48	4 	0.14	84 	0.36	61 	0.30	17 	0.27	83 	0.42	86 	0.36	473	0.38	7	20.34	0.08	0.08	
as_a_whole	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	2 	0.01	7	0.01	3	8.53	0.42	0.43	
as_accessible_as_possible	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
as_close_as_possible	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
as_diverse_as_possible	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
as_early_as_possible	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
as_easy_as_possible	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
as_far_as	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
as_if	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
as_it_is	4 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	1	11.74	0.77	0.79	
