Folder	ConsManifesto2015	ConsManifesto2015_Rel_Freq	GreenManifesto2015	GreenManifesto2015_Rel_Freq	LabourManifesto2015	LabourManifesto2015_Rel_Freq	LibdemManifesto2015	LibdemManifesto2015_Rel_Freq	PlaidCymruManifesto2015	PlaidCymruManifesto2015_Rel_Freq	SNPManifesto2015	SNPManifesto2015_Rel_Freq	UKIPManifesto2015	UKIPManifesto2015_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
notorious	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
now	37 	0.13	35 	0.09	8 	0.05	19 	0.06	6 	0.03	9 	0.05	25 	0.10	139	0.08	7	20.82	0.17	0.19	
now_that	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	4.73	0.52	0.58	
nowhere	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
nuclear	5 	0.02	18 	0.05	2 	0.01	5 	0.02	0	0.00	1 	0.01	4 	0.02	35	0.02	6	20.68	0.30	0.33	
nuclear_power	1 	0.00	5 	0.01	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	8	0.00	4	9.75	0.43	0.48	
nuclear_weapon	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.30	0.66	0.73	
nuclear_weapons	1 	0.00	1 	0.00	0	0.00	1 	0.00	2 	0.01	10 	0.06	1 	0.00	16	0.01	6	29.66	0.55	0.61	
nuisance	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
number	26 	0.09	10 	0.03	9 	0.05	17 	0.05	10 	0.06	17 	0.10	11 	0.04	100	0.06	7	18.23	0.17	0.19	
number_one	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.30	0.66	0.73	
numbers	4 	0.01	11 	0.03	3 	0.02	6 	0.02	1 	0.01	1 	0.01	14 	0.05	40	0.02	7	16.60	0.26	0.29	
numeracy	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2 	0.01	5	0.00	4	5.72	0.39	0.44	
numeracy_classes	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
numerical	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
numerous	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nurse	1 	0.00	0	0.00	1 	0.01	0	0.00	1 	0.01	0	0.00	1 	0.00	4	0.00	4	5.70	0.50	0.55	
nurseries	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	7.34	0.68	0.75	
nursery	0	0.00	1 	0.00	0	0.00	4 	0.01	0	0.00	3 	0.02	5 	0.02	13	0.01	4	17.08	0.50	0.55	
nurses	8 	0.03	2 	0.01	4 	0.02	2 	0.01	4 	0.02	1 	0.01	6 	0.02	27	0.01	7	11.51	0.31	0.34	
nursing	0	0.00	2 	0.01	0	0.00	0	0.00	4 	0.02	0	0.00	6 	0.02	12	0.01	3	23.58	0.59	0.65	
nursing_care	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
nurture	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.88	0.82	0.91	
nurtured	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	5.32	0.72	0.80	
nurtures	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
nut	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
nutrition	1 	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	3.52	0.44	0.49	
nutritious	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	9.12	0.78	0.87	
nutting	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
o	0	0.00	0	0.00	0	0.00	23 	0.07	0	0.00	0	0.00	0	0.00	23	0.01	1	79.16	0.82	0.91	
o-level/cse	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
obese	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
obesity	3 	0.01	1 	0.00	1 	0.01	2 	0.01	1 	0.01	0	0.00	0	0.00	8	0.00	5	6.21	0.34	0.37	
object	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
objective	2 	0.01	4 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	1 	0.00	9	0.00	4	7.25	0.33	0.36	
objectives	0	0.00	2 	0.01	1 	0.01	1 	0.00	0	0.00	0	0.00	3 	0.01	7	0.00	4	7.87	0.40	0.44	
obligation	0	0.00	3 	0.01	3 	0.02	2 	0.01	2 	0.01	5 	0.03	0	0.00	15	0.01	5	15.98	0.37	0.41	
obligations	1 	0.00	4 	0.01	2 	0.01	5 	0.02	0	0.00	1 	0.01	5 	0.02	18	0.01	6	8.22	0.25	0.28	
oblige	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
obliged	0	0.00	4 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	2	11.02	0.64	0.71	
obliging	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.08	0.78	0.87	
obr	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
observations	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
obsession	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
obstacle	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.92	0.68	0.76	
obstacles	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.92	0.68	0.76	
obstruct	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
obtain	1 	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	4 	0.02	8	0.00	3	13.81	0.55	0.61	
obtained	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	6.94	0.64	0.71	
obtaining	1 	0.00	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	4	3.69	0.29	0.33	
obvious	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1 	0.00	2	0.00	2	5.74	0.76	0.84	
obviously	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
occasionally	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
occupancy	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
occupation	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.01	1 	0.00	4	0.00	4	5.68	0.50	0.55	
occupational	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
occupational_therapists	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
occupied	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.71	0.60	0.67	
occur	0	0.00	3 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	5	0.00	2	9.28	0.60	0.67	
occurred	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
occurring	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
oceans	0	0.00	3 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	8.06	0.60	0.67	
odds	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	3	0.00	2	8.88	0.72	0.80	
of	686 	2.34	1113 	2.82	480 	2.72	879 	2.72	478 	2.71	545 	3.06	658 	2.51	4839	2.68	7	28.74	0.03	0.03	
of_a_year	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
of_course	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	4 	0.02	8	0.00	3	15.32	0.59	0.66	
of_its_own	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	5.72	0.76	0.84	
of_our_own	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
of_the_day	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	3	0.00	1	11.58	0.85	0.95	
of_their_own	2 	0.01	0	0.00	1 	0.01	1 	0.00	1 	0.01	0	0.00	3 	0.01	8	0.00	5	7.67	0.37	0.41	
of_your_own	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	10.89	0.84	0.93	
ofcom	0	0.00	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	5	0.00	1	17.21	0.82	0.91	
off	3 	0.01	4 	0.01	1 	0.01	3 	0.01	0	0.00	3 	0.02	2 	0.01	16	0.01	6	4.54	0.15	0.17	
off-grid	0	0.00	0	0.00	1 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	3	0.00	2	10.13	0.80	0.89	
off-high	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
off-putting	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
off-site	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
off-the-shelf	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
off_the_hook	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
off_the_shelf	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
offence	0	0.00	2 	0.01	0	0.00	3 	0.01	0	0.00	0	0.00	5 	0.02	10	0.01	3	15.11	0.48	0.53	
offences	2 	0.01	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	4	0.00	3	5.42	0.44	0.49	
offended	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.71	0.60	0.67	
offender	1 	0.00	4 	0.01	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	7	0.00	4	7.71	0.40	0.44	
offenders	8 	0.03	5 	0.01	2 	0.01	9 	0.03	1 	0.01	0	0.00	1 	0.00	26	0.01	6	15.29	0.31	0.35	
offending	1 	0.00	0	0.00	1 	0.01	1 	0.00	1 	0.01	0	0.00	1 	0.00	5	0.00	5	4.14	0.32	0.35	
offensive	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2	0.00	1	9.26	0.90	1.00	
offer	6 	0.02	7 	0.02	3 	0.02	3 	0.01	3 	0.02	4 	0.02	10 	0.04	36	0.02	7	6.05	0.15	0.16	
offered	0	0.00	2 	0.01	3 	0.02	5 	0.02	1 	0.01	0	0.00	4 	0.02	15	0.01	5	12.63	0.38	0.42	
offering	2 	0.01	6 	0.02	1 	0.01	1 	0.00	1 	0.01	1 	0.01	3 	0.01	15	0.01	7	4.08	0.24	0.26	
offers	2 	0.01	1 	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.00	6	0.00	5	3.52	0.26	0.29	
office	4 	0.01	3 	0.01	6 	0.03	7 	0.02	1 	0.01	2 	0.01	7 	0.03	30	0.02	7	8.91	0.24	0.27	
officer	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.48	0.62	0.69	
officers	3 	0.01	1 	0.00	1 	0.01	1 	0.00	1 	0.01	0	0.00	2 	0.01	9	0.00	6	4.21	0.27	0.30	
offices	1 	0.00	1 	0.00	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	4	0.00	4	3.67	0.34	0.38	
official	0	0.00	1 	0.00	0	0.00	3 	0.01	6 	0.03	0	0.00	1 	0.00	11	0.01	4	20.48	0.54	0.60	
officials	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.53	0.68	0.75	
offline	0	0.00	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.71	0.60	0.67	
offset	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.08	0.78	0.87	
offsetting	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.90	0.62	0.69	
offshore	2 	0.01	1 	0.00	1 	0.01	2 	0.01	0	0.00	3 	0.02	1 	0.00	10	0.01	6	5.66	0.26	0.29	
ofgem	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	3	0.00	2	8.88	0.72	0.80	
ofsted	6 	0.02	2 	0.01	0	0.00	3 	0.01	0	0.00	0	0.00	7 	0.03	18	0.01	4	19.26	0.41	0.46	
ofsted-registered	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
often	3 	0.01	16 	0.04	10 	0.06	3 	0.01	3 	0.02	2 	0.01	14 	0.05	51	0.03	7	23.76	0.32	0.36	
oil	2 	0.01	5 	0.01	2 	0.01	1 	0.00	0	0.00	10 	0.06	2 	0.01	22	0.01	6	23.66	0.36	0.40	
oil_industry	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
old	3 	0.01	6 	0.02	4 	0.02	2 	0.01	1 	0.01	2 	0.01	8 	0.03	26	0.01	7	7.97	0.23	0.26	
old_age	2 	0.01	1 	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	3	6.63	0.52	0.58	
older	4 	0.01	25 	0.06	14 	0.08	9 	0.03	9 	0.05	2 	0.01	8 	0.03	71	0.04	7	24.35	0.26	0.29	
oldest	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
olds	1 	0.00	2 	0.01	1 	0.01	0	0.00	1 	0.01	0	0.00	1 	0.00	6	0.00	5	4.14	0.28	0.31	
olympic	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	10.89	0.84	0.93	
ombudsman	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
ombudsmen.	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
on	192 	0.65	330 	0.84	119 	0.67	264 	0.82	99 	0.56	128 	0.72	181 	0.69	1313	0.73	7	20.38	0.05	0.06	
on-farm	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	9.30	0.90	1.00	
on-line	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
on-site	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on-street	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_a_field-byfield_basis	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on_a_multilateral_basis	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_a_non-political_basis	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	4.63	0.90	1.00	
on_a_par_with	0	0.00	2 	0.01	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	4	0.00	3	5.86	0.50	0.56	
on_a_permanent_basis	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_a_proportional_basis	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
on_a_temporary_basis	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on_air	0	0.00	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.10	0.60	0.67	
on_an_equal_basis	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
on_average	2 	0.01	2 	0.01	1 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	6	0.00	4	6.66	0.42	0.47	
on_behalf_of	0	0.00	2 	0.01	2 	0.01	0	0.00	2 	0.01	0	0.00	2 	0.01	8	0.00	4	10.22	0.44	0.49	
on_condition_that	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on_duty	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
on_good_terms	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_its_own	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
on_offer	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_our_behalf	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.92	0.68	0.76	
on_our_own	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	5.73	0.76	0.84	
on_our_way	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
on_record	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_site	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on_the_dot	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_the_ground	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_the_horizon	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on_the_move	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
on_the_one_hand	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
on_the_road	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
on_the_side	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
on_the_spot	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
on_the_straight_and_narrow	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_the_streets	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	7.72	0.85	0.95	
on_the_table	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_the_verge_of	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_the_way	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_the_wrong_side	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_their_behalf	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	4.65	0.90	1.00	
on_their_own	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_their_way	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
on_time	0	0.00	1 	0.00	0	0.00	3 	0.01	0	0.00	2 	0.01	1 	0.00	7	0.00	4	8.60	0.44	0.48	
on_to	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	5.11	0.56	0.62	
on_top_of	4 	0.01	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	6	0.00	3	12.18	0.57	0.63	
on_track	0	0.00	1 	0.00	0	0.00	2 	0.01	1 	0.01	1 	0.01	0	0.00	5	0.00	4	5.88	0.42	0.47	
on_your_behalf	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_your_plate	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
on_your_side	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
once	3 	0.01	6 	0.02	1 	0.01	6 	0.02	0	0.00	0	0.00	10 	0.04	26	0.01	5	19.25	0.30	0.34	
once_again	1 	0.00	1 	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	2 	0.01	6	0.00	5	3.75	0.26	0.29	
once_and_for_all	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	4.71	0.52	0.58	
one	23 	0.08	43 	0.11	17 	0.10	27 	0.08	10 	0.06	14 	0.08	29 	0.11	163	0.09	7	6.11	0.08	0.09	
one-half	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.08	0.78	0.87	
one-in-two-out	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
one-quarter	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.13	0.64	0.71	
one-size-fits-all	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.30	0.66	0.73	
one-stop-shop	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
one-third	1 	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	8.25	0.62	0.69	
one_another	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	2	6.12	0.64	0.71	
one_day	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
one_million	4 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3 	0.01	9	0.00	3	16.26	0.59	0.66	
one_per_cent	2 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	8.09	0.74	0.82	
one_third	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
onerous	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
ones	3 	0.01	8 	0.02	0	0.00	4 	0.01	0	0.00	0	0.00	1 	0.00	16	0.01	4	15.07	0.38	0.42	
onetime	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.86	0.85	0.95	
ongoing	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	5 	0.03	0	0.00	7	0.00	2	21.65	0.72	0.80	
online	14 	0.05	3 	0.01	0	0.00	12 	0.04	3 	0.02	3 	0.02	1 	0.00	36	0.02	6	28.24	0.38	0.42	
only	31 	0.11	39 	0.10	19 	0.11	27 	0.08	8 	0.05	7 	0.04	40 	0.15	171	0.09	7	22.05	0.13	0.14	
onshore	4 	0.01	2 	0.01	1 	0.01	1 	0.00	0	0.00	1 	0.01	1 	0.00	10	0.01	6	4.99	0.24	0.27	
onto	4 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.01	8	0.00	3	13.55	0.57	0.63	
onward	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.13	0.64	0.71	
onwards	0	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.00	5	0.00	3	8.70	0.54	0.60	
opaque	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.04	0.78	0.87	
open	11 	0.04	14 	0.04	7 	0.04	23 	0.07	1 	0.01	3 	0.02	14 	0.05	73	0.04	7	18.96	0.18	0.20	
open-access	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.63	0.84	0.93	
open-hearted	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.44	0.82	0.91	
