Folder	ConsManifesto2024	ConsManifesto2024_Rel_Freq	GreenManifesto2024	GreenManifesto2024_Rel_Freq	LabourManifesto2024	LabourManifesto2024_Rel_Freq	LibdemManifesto2024	LibdemManifesto2024_Rel_Freq	PlaidCymruManifesto2024	PlaidCymruManifesto2024_Rel_Freq	ReformUKmanifesto2024	ReformUKmanifesto2024_Rel_Freq	SNPManifesto2024	SNPManifesto2024_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
undergraduate_courses	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
undergrounding	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.31	0.65	0.69	
underinvestment	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1 	0.01	2	0.00	2	6.67	0.80	0.84	
underlining	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
underlying	0	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	4.08	0.49	0.52	
undermine	0	0.00	1 	0.01	0	0.00	4 	0.02	2 	0.01	2 	0.03	1 	0.01	10	0.01	5	13.09	0.46	0.49	
undermined	1 	0.00	2 	0.01	4 	0.02	2 	0.01	2 	0.01	0	0.00	0	0.00	11	0.01	5	4.99	0.24	0.25	
undermines	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
undermining	0	0.00	1 	0.01	1 	0.00	1 	0.00	0	0.00	0	0.00	2 	0.03	5	0.00	4	8.05	0.40	0.43	
underpaid	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
underpayments	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
underpin	2 	0.01	1 	0.01	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	6	0.00	4	5.15	0.33	0.35	
underpinned	0	0.00	0	0.00	2 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.13	0.63	0.66	
underpins	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
underrepresented	0	0.00	2 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	2	8.77	0.67	0.70	
underserved	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
underspend	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
understaffed	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
understaffing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
understand	1 	0.00	3 	0.02	4 	0.02	3 	0.01	5 	0.03	0	0.00	0	0.00	16	0.01	5	9.03	0.27	0.28	
understandably	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.49	0.80	0.85	
understanding	0	0.00	1 	0.01	2 	0.01	1 	0.00	3 	0.02	0	0.00	0	0.00	7	0.01	4	7.65	0.38	0.40	
understands	0	0.00	1 	0.01	2 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	4	0.00	3	5.83	0.51	0.54	
understood	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
undertake	2 	0.01	0	0.00	2 	0.01	0	0.00	2 	0.01	1 	0.01	0	0.00	7	0.01	4	7.51	0.40	0.42	
undertaken	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.31	0.65	0.69	
undertaking	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
underused	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
undervalued	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
undervaluing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
undo	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
undone	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
undue	0	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.17	0.64	0.68	
unemployed	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	6.13	0.73	0.78	
unemployment	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unequivocal	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unequivocally	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
unfair	8 	0.03	4 	0.02	3 	0.01	10 	0.05	3 	0.02	0	0.00	1 	0.01	29	0.02	6	9.78	0.23	0.25	
unfairly	1 	0.00	1 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	4.19	0.49	0.52	
unfairness	2 	0.01	1 	0.01	1 	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	5	0.00	4	3.83	0.30	0.31	
unfavourable	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unfettered	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
unfilled	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unforgivable	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.93	0.63	0.66	
unfortunately	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unfriendly	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
unfunded	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.79	0.59	0.63	
unharvested	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unhealthy	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unified	0	0.00	0	0.00	2 	0.01	0	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	2	6.63	0.66	0.70	
uniform	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
uniforms	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unifying	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
unilateral	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
unilaterally	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	2	0.00	2	6.17	0.76	0.80	
uninhabitable	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
union	7 	0.03	1 	0.01	1 	0.00	0	0.00	2 	0.01	0	0.00	1 	0.01	12	0.01	5	12.59	0.42	0.45	
unionist	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	1	15.62	0.79	0.84	
unionists	4 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	1	12.49	0.79	0.84	
unions	0	0.00	1 	0.01	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	4	0.00	3	6.55	0.51	0.54	
unique	5 	0.02	2 	0.01	3 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.01	12	0.01	5	7.51	0.29	0.30	
uniquely	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unit	0	0.00	0	0.00	3 	0.01	1 	0.00	0	0.00	2 	0.03	0	0.00	6	0.00	3	12.62	0.58	0.61	
unit'	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
united	1 	0.00	1 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	3	3.47	0.44	0.46	
united_nations	0	0.00	2 	0.01	0	0.00	3 	0.01	4 	0.02	1 	0.01	1 	0.01	11	0.01	5	12.59	0.41	0.43	
unitedkingdom	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
units	0	0.00	3 	0.02	4 	0.02	0	0.00	0	0.00	1 	0.01	1 	0.01	9	0.01	4	13.46	0.52	0.56	
universal	6 	0.02	5 	0.03	2 	0.01	6 	0.03	14 	0.08	0	0.00	2 	0.03	35	0.03	6	20.56	0.26	0.28	
universities	4 	0.02	3 	0.02	7 	0.03	5 	0.02	6 	0.04	2 	0.03	0	0.00	27	0.02	6	6.25	0.17	0.18	
university	3 	0.01	0	0.00	1 	0.00	3 	0.01	4 	0.02	0	0.00	1 	0.01	12	0.01	5	8.96	0.33	0.35	
university_courses	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
university_degrees	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unjustifiable	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unjustifiably	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
unknown	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unlawful	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unleash	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.04	1 	0.01	6	0.00	3	16.93	0.67	0.71	
unleashing	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	6.13	0.73	0.78	
unless	1 	0.00	2 	0.01	1 	0.00	3 	0.01	0	0.00	1 	0.01	1 	0.01	9	0.01	6	5.22	0.32	0.34	
unlike	2 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	4	0.00	3	6.66	0.53	0.56	
unlimited	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unliveable	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unlock	6 	0.02	0	0.00	2 	0.01	2 	0.01	0	0.00	4 	0.06	3 	0.04	17	0.01	5	20.12	0.43	0.46	
unlocked	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unlocking	4 	0.02	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	6	0.00	3	10.81	0.56	0.59	
unmanageable	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unmitigated	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unnecessarily	0	0.00	1 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.67	0.70	
unnecessary	2 	0.01	1 	0.01	2 	0.01	5 	0.02	0	0.00	2 	0.03	1 	0.01	13	0.01	6	8.51	0.32	0.34	
unpaid	4 	0.02	1 	0.01	0	0.00	7 	0.03	1 	0.01	1 	0.01	0	0.00	14	0.01	5	14.60	0.41	0.44	
unprecedented	4 	0.02	1 	0.01	2 	0.01	0	0.00	0	0.00	2 	0.03	2 	0.03	11	0.01	5	11.86	0.40	0.42	
unprepared	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
unreasonable	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
unreasonably	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
unregulated	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
unreliable	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
unresolved	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unscrupulous	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
unshakeable	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	1	9.73	0.80	0.85	
unsolved	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
unstable	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unsupervised	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unsustainable	2 	0.01	1 	0.01	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	3	4.87	0.44	0.46	
unsustainably	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
untapped	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
until	6 	0.02	2 	0.01	3 	0.01	2 	0.01	4 	0.02	0	0.00	8 	0.10	25	0.02	6	19.55	0.31	0.33	
unused	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unusual	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unveiled	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
unwavering	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	2	0.00	2	5.83	0.73	0.77	
unwell	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unwilling	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
unworkable	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.93	0.63	0.66	
up	36 	0.14	7 	0.04	7 	0.03	6 	0.03	2 	0.01	2 	0.03	1 	0.01	61	0.05	7	44.76	0.38	0.40	
up'	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
up-front	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
up-to-date	0	0.00	1 	0.01	1 	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	3	0.00	3	4.31	0.51	0.54	
up_and_down_the_country	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
up_and_running	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
up_to	2 	0.01	2 	0.01	0	0.00	8 	0.04	1 	0.01	1 	0.01	0	0.00	14	0.01	5	15.99	0.41	0.43	
up_to_2	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	0	0.00	2	0.00	1	11.56	0.94	1.00	
up_to_7	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
up_to_date	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.49	0.80	0.85	
up_until	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
upcoming	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
update	0	0.00	1 	0.01	6 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	7	0.01	2	17.42	0.66	0.70	
updated	3 	0.01	1 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	5	0.00	3	7.52	0.49	0.52	
updating	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
upfront	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
upgrade	3 	0.01	2 	0.01	3 	0.01	7 	0.03	0	0.00	0	0.00	0	0.00	15	0.01	4	12.68	0.29	0.31	
upgraded	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
upgrades	2 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	7.19	0.59	0.63	
upgrading	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.43	0.66	0.70	
upheld	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.43	0.66	0.70	
uphold	2 	0.01	1 	0.01	4 	0.02	2 	0.01	1 	0.01	1 	0.01	0	0.00	11	0.01	6	3.47	0.21	0.22	
upholders	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
upholding	0	0.00	2 	0.01	4 	0.02	3 	0.01	1 	0.01	1 	0.01	0	0.00	11	0.01	5	8.20	0.32	0.34	
upholds	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.25	0.79	0.84	
uplands	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
uplift	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	3	0.00	2	9.05	0.78	0.82	
upon	0	0.00	2 	0.01	0	0.00	0	0.00	12 	0.07	0	0.00	1 	0.01	15	0.01	3	41.58	0.66	0.70	
upper	0	0.00	1 	0.01	0	0.00	0	0.00	1 	0.01	0	0.00	1 	0.01	3	0.00	3	6.55	0.64	0.68	
uprate	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
uprated	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
upskill	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.60	0.59	0.63	
upstream	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.24	0.80	0.85	
uptake	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.01	1 	0.01	4	0.00	3	10.87	0.74	0.79	
urban	5 	0.02	5 	0.03	2 	0.01	0	0.00	2 	0.01	0	0.00	0	0.00	14	0.01	4	12.34	0.35	0.37	
urban_development	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
urge	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	3	0.00	2	10.39	0.74	0.78	
urgency	0	0.00	2 	0.01	1 	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	4	0.00	3	6.28	0.51	0.54	
urgent	0	0.00	3 	0.02	7 	0.03	10 	0.05	3 	0.02	3 	0.04	3 	0.04	29	0.02	6	18.45	0.30	0.32	
urgently	2 	0.01	1 	0.01	0	0.00	6 	0.03	0	0.00	1 	0.01	1 	0.01	11	0.01	5	13.49	0.43	0.46	
us	0	0.00	27 	0.14	17 	0.07	6 	0.03	11 	0.07	5 	0.07	11 	0.14	77	0.06	6	56.96	0.31	0.33	
use	31 	0.12	38 	0.20	23 	0.10	31 	0.15	13 	0.08	5 	0.07	3 	0.04	144	0.12	7	20.59	0.15	0.16	
use'	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
use-it-or-lose-it	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	1	10.38	0.82	0.87	
used	6 	0.02	1 	0.01	5 	0.02	4 	0.02	7 	0.04	2 	0.03	1 	0.01	26	0.02	7	6.56	0.17	0.18	
used_to	3 	0.01	2 	0.01	2 	0.01	1 	0.00	3 	0.02	0	0.00	2 	0.03	13	0.01	6	4.37	0.20	0.22	
users	2 	0.01	2 	0.01	2 	0.01	7 	0.03	4 	0.02	2 	0.03	0	0.00	19	0.02	6	9.30	0.31	0.33	
usership	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
uses	0	0.00	1 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	3	0.00	2	7.80	0.70	0.75	
usher	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
using	5 	0.02	10 	0.05	3 	0.01	6 	0.03	5 	0.03	2 	0.03	0	0.00	31	0.03	6	10.64	0.21	0.23	
usually	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
utilisation	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1	0.00	1	5.48	0.94	0.99	
utilised	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
utilises	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
utilising	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	2	0.00	2	4.31	0.65	0.69	
utilities	0	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	4 	0.06	2 	0.03	10	0.01	3	27.77	0.72	0.76	
utility	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	5.78	0.94	1.00	
utility_companies	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
utility_firms	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
utmost	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
uyghurs	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
v3.0	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
vacancies	0	0.00	1 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.38	0.67	0.70	
vacancieswithin	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
vaccination	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	6.69	0.63	0.67	
vaccinations	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	6.49	0.80	0.85	
vaccine	2 	0.01	1 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	5	0.00	4	5.64	0.38	0.40	
vaccines	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
vacuum	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
vagrancy	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.46	0.82	0.87	
valid	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.12	0.79	0.84	
valley	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
valleys	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2	0.00	1	7.92	0.86	0.91	
valproate	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	0	0.00	1	0.00	1	3.96	0.86	0.91	
valuable	3 	0.01	5 	0.03	0	0.00	1 	0.00	1 	0.01	0	0.00	0	0.00	10	0.01	4	11.90	0.43	0.46	
value	6 	0.02	9 	0.05	2 	0.01	2 	0.01	5 	0.03	1 	0.01	3 	0.04	28	0.02	7	10.12	0.25	0.27	
value_for_money	2 	0.01	0	0.00	7 	0.03	2 	0.01	0	0.00	0	0.00	0	0.00	11	0.01	3	15.92	0.44	0.47	
valued	0	0.00	1 	0.01	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	4	0.00	3	6.76	0.53	0.56	
values	8 	0.03	2 	0.01	5 	0.02	4 	0.02	0	0.00	11 	0.16	2 	0.03	32	0.03	6	33.94	0.33	0.35	
valuing	0	0.00	1 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.70	0.84	0.89	
van	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	6.92	0.82	0.87	
